ID,@dDevdCasZpravy,ID_iot_device,Created,Creator_DB,Changed,Changer_DB,actualStateSwitch1,actualStateSwitch2,@iDevdAverageCurrent,countSetSwitch1,countSetSwitch2,currentLimit,detectRain,disableCurrentLimit,disableTemperature,numberOfCycleDown,numberOfCycleUp,numberOfImpulseDown,numberOfImpulseUp,temperature,temperatureError,unitDataFrameError,unitVersionFrameError,unitVersionMajor,unitVersionMinor
1089,2021-11-28 14:29:51.000,5,28.11.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1090,2021-11-29 14:08:47.000,3,29.11.2021 14:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,2,2,0,0,19.800000,0,0,0,1,5
1091,2021-11-29 14:29:33.000,5,29.11.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1092,2021-11-30 14:29:17.000,5,30.11.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1093,2021-12-03 14:07:24.000,3,2021-12-01 14:59:58.003,sigfox_datafetch,03.12.2021 14:59,sigfox_datafetch,NULL,NULL,93,NULL,NULL,808,0,0,0,2,2,6,13,22.300000,0,0,0,1,5
1094,2021-12-01 14:28:56.000,5,2021-12-01 14:59:58.003,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1095,2021-12-02 14:28:39.000,5,02.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1096,2021-12-03 14:28:20.000,5,03.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1097,2021-12-04 14:28:02.000,5,04.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1098,2021-12-05 14:27:43.000,5,05.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1099,2021-12-06 14:27:28.000,5,06.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1100,2021-12-07 14:06:09.000,3,07.12.2021 14:59,sigfox_datafetch,NULL,NULL,NULL,NULL,86,NULL,NULL,807,0,0,0,0,0,6,13,0.000000,0,0,0,0,0
1101,2021-12-07 14:27:07.000,5,07.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1102,2021-12-08 14:26:49.000,5,08.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1103,2021-12-09 14:05:33.000,3,09.12.2021 14:59,sigfox_datafetch,09.12.2021 14:59,sigfox_datafetch,NULL,NULL,82,NULL,NULL,807,0,0,0,2,2,6,13,22.100000,0,0,0,1,5
1104,2021-12-09 14:26:30.000,5,09.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1105,2021-12-10 14:26:12.000,5,2021-12-10 14:59:54.040,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1106,2021-12-11 14:04:56.000,3,11.12.2021 14:59,sigfox_datafetch,11.12.2021 14:59,sigfox_datafetch,NULL,NULL,80,NULL,NULL,807,0,0,0,2,2,6,13,15.500000,0,0,0,1,5
1107,2021-12-11 14:25:54.000,5,11.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1108,2021-12-12 14:04:38.000,3,12.12.2021 14:59,sigfox_datafetch,12.12.2021 14:59,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,2,2,6,13,23.300000,0,0,0,1,5
1109,2021-12-12 14:25:36.000,5,12.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1110,2021-12-13 14:04:22.000,3,13.12.2021 14:59,sigfox_datafetch,13.12.2021 14:59,sigfox_datafetch,NULL,NULL,94,NULL,NULL,807,0,0,0,2,2,6,13,23.100000,0,0,0,1,5
1111,2021-12-13 14:25:17.000,5,13.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1112,2021-12-14 14:04:07.000,3,14.12.2021 14:59,sigfox_datafetch,NULL,NULL,NULL,NULL,88,NULL,NULL,807,0,0,0,0,0,6,13,0.000000,0,0,0,0,0
1113,2021-12-14 14:24:59.000,5,14.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1114,2021-12-15 14:24:40.000,5,15.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1115,2021-12-16 14:03:26.000,3,16.12.2021 14:59,sigfox_datafetch,NULL,NULL,NULL,NULL,86,NULL,NULL,807,0,0,0,0,0,6,13,0.000000,0,0,0,0,0
1116,2021-12-16 14:24:22.000,5,16.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1117,2021-12-17 14:03:13.000,3,17.12.2021 14:59,sigfox_datafetch,17.12.2021 14:59,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,2,2,6,13,20.700000,0,0,0,1,5
1118,2021-12-17 14:24:05.000,5,17.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1119,2021-12-18 14:02:52.000,3,18.12.2021 14:59,sigfox_datafetch,18.12.2021 14:59,sigfox_datafetch,NULL,NULL,94,NULL,NULL,807,0,0,0,2,2,6,13,15.800000,0,0,0,1,5
1120,2021-12-18 14:23:46.000,5,18.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1121,2021-12-19 14:02:40.000,3,19.12.2021 14:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,2,2,0,0,12.300000,0,0,0,1,5
1122,2021-12-19 14:23:28.000,5,19.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1123,2021-12-21 14:02:00.000,3,20.12.2021 14:59,sigfox_datafetch,21.12.2021 14:59,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,2,2,6,13,20.800000,0,0,0,1,5
1124,2021-12-20 14:23:10.000,5,20.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1125,2021-12-22 14:01:40.000,3,21.12.2021 14:59,sigfox_datafetch,22.12.2021 14:59,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,2,2,6,13,20.500000,0,0,0,1,5
1126,2021-12-21 14:22:51.000,5,21.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1127,2021-12-23 14:01:22.000,3,22.12.2021 14:59,sigfox_datafetch,23.12.2021 14:59,sigfox_datafetch,NULL,NULL,83,NULL,NULL,808,0,0,0,2,2,6,13,20.300000,0,0,0,1,5
1128,2021-12-22 14:22:33.000,5,22.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1129,2021-12-24 14:01:07.000,3,23.12.2021 14:59,sigfox_datafetch,24.12.2021 14:59,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,2,2,6,13,9.500000,0,0,0,1,5
1130,2021-12-23 14:22:14.000,5,23.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1131,2021-12-24 14:01:13.000,3,24.12.2021 14:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,2,2,0,0,9.600000,0,0,0,1,5
1132,2021-12-24 14:21:56.000,5,24.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1133,2021-12-26 14:00:31.000,3,25.12.2021 14:59,sigfox_datafetch,26.12.2021 14:59,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,2,2,6,13,8.800000,0,0,0,1,5
1134,2021-12-25 14:21:38.000,5,25.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1135,2021-12-27 14:00:09.000,3,26.12.2021 14:59,sigfox_datafetch,27.12.2021 14:59,sigfox_datafetch,NULL,NULL,80,NULL,NULL,807,0,0,0,2,2,6,13,7.300000,0,0,0,1,5
1136,2021-12-26 14:21:19.000,5,26.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1137,2021-12-28 13:59:57.000,3,27.12.2021 14:59,sigfox_datafetch,28.12.2021 14:59,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,2,2,6,13,7.700000,0,0,0,1,5
1138,2021-12-27 14:21:01.000,5,27.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1139,2021-12-29 13:59:36.000,3,28.12.2021 14:59,sigfox_datafetch,29.12.2021 15:00,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,2,2,6,13,8.500000,0,0,0,1,5
1140,2021-12-28 14:20:43.000,5,28.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1141,2021-12-29 14:20:25.000,5,29.12.2021 15:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1142,2021-12-30 13:59:16.000,3,30.12.2021 13:59,sigfox_datafetch,30.12.2021 13:59,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,2,2,6,13,8.800000,0,0,0,1,5
1143,2021-12-30 14:20:06.000,5,30.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1144,2021-12-31 13:58:57.000,3,31.12.2021 13:59,sigfox_datafetch,31.12.2021 13:59,sigfox_datafetch,NULL,NULL,90,NULL,NULL,808,0,0,0,2,2,6,13,10.800000,0,0,0,1,5
1145,2021-12-31 14:19:48.000,5,31.12.2021 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1146,2022-01-01 14:19:30.000,5,01.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1147,2022-01-02 13:58:27.000,3,02.01.2022 13:59,sigfox_datafetch,02.01.2022 13:59,sigfox_datafetch,NULL,NULL,93,NULL,NULL,808,0,0,0,2,2,6,13,11.500000,0,0,0,1,5
1148,2022-01-02 14:19:11.000,5,02.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1149,2022-01-03 13:58:04.000,3,03.01.2022 13:59,sigfox_datafetch,03.01.2022 13:59,sigfox_datafetch,NULL,NULL,179,NULL,NULL,807,0,0,0,2,3,7,15,21.300000,0,0,0,1,5
1150,2022-01-03 14:18:54.000,5,03.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1151,2022-01-06 13:57:15.000,3,04.01.2022 13:59,sigfox_datafetch,2022-01-06 13:59:56.037,sigfox_datafetch,NULL,NULL,244,NULL,NULL,807,0,0,0,2,3,47,63,20.500000,0,0,0,1,5
1152,2022-01-04 14:18:35.000,5,04.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1153,2022-01-05 14:18:17.000,5,05.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1154,2022-01-07 13:56:52.000,3,2022-01-06 13:59:56.037,sigfox_datafetch,2022-01-07 13:59:54.020,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,5,6,47,63,20.600000,0,0,0,1,5
1155,2022-01-06 14:18:01.000,5,06.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1156,2022-01-07 14:17:41.000,5,07.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1157,2022-01-08 14:17:22.000,5,08.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1158,2022-01-09 13:56:20.000,3,09.01.2022 20:59,sigfox_datafetch,09.01.2022 20:59,sigfox_datafetch,NULL,NULL,82,NULL,NULL,807,0,0,0,5,6,47,63,12.000000,0,0,0,1,5
1159,2022-01-09 14:17:04.000,5,09.01.2022 20:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1160,2022-01-10 14:16:45.000,5,10.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1161,2022-01-11 13:55:39.000,3,11.01.2022 13:59,sigfox_datafetch,11.01.2022 13:59,sigfox_datafetch,NULL,NULL,83,NULL,NULL,807,0,0,0,5,6,47,63,20.500000,0,0,0,1,5
1162,2022-01-11 14:16:27.000,5,11.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1163,2022-01-12 13:55:35.000,3,12.01.2022 13:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,5,6,0,0,20.500000,0,0,0,1,5
1164,2022-01-12 14:16:09.000,5,12.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1165,2022-01-13 14:15:51.000,5,13.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1166,2022-01-16 13:54:11.000,3,14.01.2022 13:59,sigfox_datafetch,16.01.2022 13:59,sigfox_datafetch,NULL,NULL,87,NULL,NULL,808,0,0,0,6,7,50,65,20.400000,0,0,0,1,5
1167,2022-01-14 14:15:33.000,5,14.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1168,2022-01-15 14:15:15.000,5,15.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1169,2022-01-17 13:53:51.000,3,16.01.2022 13:59,sigfox_datafetch,17.01.2022 13:59,sigfox_datafetch,NULL,NULL,78,NULL,NULL,807,0,0,0,6,7,50,65,11.000000,0,0,0,1,5
1170,2022-01-16 14:14:56.000,5,16.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1171,2022-01-18 13:53:34.000,3,17.01.2022 13:59,sigfox_datafetch,18.01.2022 13:59,sigfox_datafetch,NULL,NULL,74,NULL,NULL,807,0,0,0,6,7,50,65,21.300000,0,0,0,1,5
1172,2022-01-17 14:14:38.000,5,17.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1173,2022-01-18 14:14:22.000,5,18.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1174,2022-01-20 13:53:00.000,3,19.01.2022 14:00,sigfox_datafetch,20.01.2022 14:00,sigfox_datafetch,NULL,NULL,84,NULL,NULL,808,0,0,0,6,7,50,65,21.100000,0,0,0,1,5
1175,2022-01-19 14:14:01.000,5,19.01.2022 15:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1176,2022-01-20 14:13:43.000,5,20.01.2022 15:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1177,2022-01-21 13:52:42.000,3,21.01.2022 14:00,sigfox_datafetch,21.01.2022 14:00,sigfox_datafetch,NULL,NULL,83,NULL,NULL,807,0,0,0,6,7,50,65,20.100000,0,0,0,1,5
1178,2022-01-21 14:13:25.000,5,21.01.2022 15:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1179,2022-01-22 13:52:23.000,3,22.01.2022 13:59,sigfox_datafetch,22.01.2022 13:59,sigfox_datafetch,NULL,NULL,79,NULL,NULL,807,0,0,0,6,7,50,65,10.000000,0,0,0,1,5
1180,2022-01-22 14:13:07.000,5,22.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1181,2022-01-23 13:52:03.000,3,23.01.2022 13:59,sigfox_datafetch,23.01.2022 13:59,sigfox_datafetch,NULL,NULL,87,NULL,NULL,808,0,0,0,6,7,50,65,9.900000,0,0,0,1,5
1182,2022-01-23 14:12:48.000,5,23.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1183,2022-01-24 13:51:45.000,3,24.01.2022 13:59,sigfox_datafetch,24.01.2022 13:59,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,6,7,50,65,23.600000,0,0,0,1,5
1184,2022-01-24 14:12:30.000,5,24.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1185,2022-01-25 13:51:27.000,3,25.01.2022 13:59,sigfox_datafetch,25.01.2022 13:59,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,6,7,50,65,20.300000,0,0,0,1,5
1186,2022-01-25 14:12:12.000,5,25.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1187,2022-01-26 13:51:09.000,3,26.01.2022 14:00,sigfox_datafetch,26.01.2022 14:00,sigfox_datafetch,NULL,NULL,85,NULL,NULL,807,0,0,0,6,7,50,65,20.300000,0,0,0,1,5
1188,2022-01-26 14:11:54.000,5,2022-01-26 15:00:12.087,sigfox_datafetch,NULL,NULL,1,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1189,2022-01-27 13:51:00.000,3,27.01.2022 14:00,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,6,7,0,0,18.600000,0,0,0,1,5
1190,2022-01-27 14:11:35.000,5,27.01.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1191,2022-01-28 14:11:17.000,5,28.01.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1192,2022-01-29 14:10:59.000,5,29.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1193,2022-01-30 14:10:40.000,5,30.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1194,2022-01-31 14:10:22.000,5,31.01.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1195,2022-02-01 13:49:35.000,3,01.02.2022 13:59,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,6,7,0,0,20.800000,0,0,0,1,5
1196,2022-02-01 14:10:04.000,5,01.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1197,2022-02-02 14:09:45.000,5,02.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1198,2022-02-03 14:09:27.000,5,03.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1199,2022-02-04 13:48:36.000,3,04.02.2022 14:00,sigfox_datafetch,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,6,7,0,0,20.500000,0,0,0,1,5
1200,2022-02-04 14:09:08.000,5,2022-02-04 15:00:16.037,sigfox_datafetch,NULL,NULL,1,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1201,2022-02-05 14:08:51.000,5,05.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1202,2022-02-06 14:08:32.000,5,06.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1203,2022-02-07 14:08:14.000,5,07.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1204,2022-02-08 14:07:55.000,5,08.02.2022 14:59,sigfox_datafetch,NULL,NULL,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1205,2022-02-09 14:07:37.000,5,09.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1206,2022-02-10 14:07:18.000,5,10.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1207,2022-02-12 13:19:27.000,3,2022-02-11 14:00:12.020,sigfox_datafetch,12.02.2022 13:59,sigfox_datafetch,NULL,NULL,87,NULL,NULL,807,0,0,0,6,9,75,89,20.800000,0,0,0,1,5
1208,2022-02-11 14:07:03.000,5,11.02.2022 15:00,sigfox_datafetch,NULL,NULL,1,0,NULL,0,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
